ingredient_id,name_en,effect_id,effect_name,signal_strength,signal_functions,selection_policy,search_query,raw_pubmed_pmids,human_topical_pmids,human_topical_titles_json,best_evidence_tier,best_evidence_kind,best_relation_scope,best_applicability,best_pmid,best_title,best_signal_score,tier_counts_json,candidate_papers_json,screening_status,selected_for_paper_review,review_status,score_change,screened_on,screening_version
alpha_arbutin,Alpha-Arbutin,effect_brightening,미백·톤,high,BLEACHING,direct_cosing_signal,"(""Alpha-Arbutin""[Title/Abstract] OR ""alpha arbutin""[Title/Abstract]) AND (""hyperpigmentation""[Title/Abstract] OR ""melasma""[Title/Abstract] OR ""skin pigmentation""[Title/Abstract] OR ""skin lightening""[Title/Abstract] OR ""melanin index""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",42173470|42281907|42253203|41147757|40443353|39943675|39787978|39555866|39795088|39306205|37066895|39376600|38644864|38224755|38256889|37681127|37183632|36652983|35403519|34295607|33724594|33503011|32512227|32472659|31848807|31370334|31254161|30032433|22843425|22314516|20482238|20536651|18788035|17218103|15056856,39555866|20482238|35403519|39306205,"[{""pmid"":""39555866"",""title"":""The Efficacy of Topical Cosmetic Containing Alpha-Arbutin 5% and Kojic Acid 2% Compared With Triple Combination Cream for the Treatment of Melasma: A Split-Face, Evaluator-Blinded Randomized Pilot Study.""},{""pmid"":""20482238"",""title"":""Treatment of refractory melasma with the MedLite C6 Q-switched Nd:YAG laser and alpha arbutin: a prospective study.""},{""pmid"":""35403519"",""title"":""Functionalized chitosan nanoparticles for cutaneous delivery of a skin whitening agent: an approach to clinically augment the therapeutic efficacy for melasma treatment.""},{""pmid"":""39306205"",""title"":""Nano-vesicular systems for melanocytes targeting and melasma treatment: In-vitro characterization, ex-vivo skin retention, and preliminary clinical appraisal.""}]",2,human_topical_rct,title_exact,combination_or_formulation,39555866,"The Efficacy of Topical Cosmetic Containing Alpha-Arbutin 5% and Kojic Acid 2% Compared With Triple Combination Cream for the Treatment of Melasma: A Split-Face, Evaluator-Blinded Randomized Pilot Study.",62,"{""2"":1,""3"":3,""6"":3,""8"":6,""4"":1}","[{""pmid"":""39555866"",""tier"":2,""kind"":""human_topical_rct"",""relation_scope"":""title_exact"",""applicability"":""combination_or_formulation"",""signal_score"":62,""title"":""The Efficacy of Topical Cosmetic Containing Alpha-Arbutin 5% and Kojic Acid 2% Compared With Triple Combination Cream for the Treatment of Melasma: A Split-Face, Evaluator-Blinded Randomized Pilot Study.""},{""pmid"":""20482238"",""tier"":3,""kind"":""human_topical_clinical"",""relation_scope"":""title_exact"",""applicability"":""combination_or_formulation"",""signal_score"":54,""title"":""Treatment of refractory melasma with the MedLite C6 Q-switched Nd:YAG laser and alpha arbutin: a prospective study.""},{""pmid"":""35403519"",""tier"":3,""kind"":""human_topical_clinical"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":51,""title"":""Functionalized chitosan nanoparticles for cutaneous delivery of a skin whitening agent: an approach to clinically augment the therapeutic efficacy for melasma treatment.""},{""pmid"":""39306205"",""tier"":3,""kind"":""human_topical_clinical"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":51,""title"":""Nano-vesicular systems for melanocytes targeting and melasma treatment: In-vitro characterization, ex-vivo skin retention, and preliminary clinical appraisal.""},{""pmid"":""20536651"",""tier"":6,""kind"":""animal"",""relation_scope"":""title_exact"",""applicability"":""mechanistic"",""signal_score"":30,""title"":""Experimental study on cross-reactivity of alpha-arbutin toward p-phenylenediamine and hydroquinone in guinea pigs.""},{""pmid"":""31848807"",""tier"":6,""kind"":""animal"",""relation_scope"":""title_exact"",""applicability"":""combination_or_formulation"",""signal_score"":20,""title"":""HPMC/PVP Dissolving Microneedles: a Promising Delivery Platform to Promote Trans-Epidermal Delivery of Alpha-Arbutin for Skin Lightening.""},{""pmid"":""38224755"",""tier"":6,""kind"":""animal"",""relation_scope"":""title_exact"",""applicability"":""combination_or_formulation"",""signal_score"":20,""title"":""Targeted intradermal delivery of alpha-arbutin-loaded dissolving polymeric microneedles visualized by three-dimensional Orbitrap secondary ion mass spectrometry (3D OrbiSIMS).""},{""pmid"":""15056856"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""title_exact"",""applicability"":""reference_only"",""signal_score"":15,""title"":""Inhibitory effects of alpha-arbutin on melanin synthesis in cultured human melanoma cells and a three-dimensional human skin model.""},{""pmid"":""37183632"",""tier"":4,""kind"":""human_topical_observational_or_use_test"",""relation_scope"":""title_exact"",""applicability"":""route_mismatch"",""signal_score"":13,""title"":""Fabrication of polyvinyl pyrrolidone-K90/Eudragit RL100-based dissolving microneedle patches loaded with alpha-arbutin and resveratrol for skin depigmentation.""},{""pmid"":""36652983"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""title_exact"",""applicability"":""combination_or_formulation"",""signal_score"":10,""title"":""Microbial cellulosic pad encompassing alpha-arbutin in Tragacanth gum as the controlled delivery system.""},{""pmid"":""37681127"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""title_exact"",""applicability"":""combination_or_formulation"",""signal_score"":10,""title"":""Encapsulation of alpha arbutin, a depigmenting agent, in nanosized ethosomes: Invitro and invivo human studies.""},{""pmid"":""17218103"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""Modulating effects of a novel skin-lightening agent, alpha-lipoic acid derivative, on melanin production by the formation of DOPA conjugate products.""},{""pmid"":""18788035"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":6,""title"":""Treatment of refractory dermal melasma with the MedLite C6 Q-switched Nd:YAG laser: two case reports.""},{""pmid"":""33724594"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":6,""title"":""A comprehensive review of the therapeutic potential of α-arbutin.""}]",evidence_tier_2,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
alpha_glucan,Alpha-Glucan,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Alpha-Glucan""[Title/Abstract] OR ""alpha glucan""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",32059905,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
althaea_rosea_root_extract,Althaea Rosea Root Extract,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Althaea Rosea Root Extract""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
aluminum_hydroxide,Aluminum Hydroxide,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Aluminum Hydroxide""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
ammonium_lactate,Ammonium Lactate,effect_exfoliation,각질,high,KERATOLYTIC,human_topical_pubmed_required,"(""Ammonium Lactate""[Title/Abstract]) AND (""exfoliation""[Title/Abstract] OR ""desquamation""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""skin roughness""[Title/Abstract] OR ""keratinization""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",36751330|20725557|18973409|17535200|12553635|11904326|11978141|11803256|9256916|19245485|1350137,11904326|11978141|12553635|1350137|17535200|18973409,"[{""pmid"":""11904326"",""title"":""A comparative study of lactic acid 10% and ammonium lactate 12% lotion in the treatment of foot xerosis.""},{""pmid"":""11978141"",""title"":""Clinical evaluation of 40% urea and 12% ammonium lactate in the treatment of xerosis.""},{""pmid"":""12553635"",""title"":""A double-blind clinical trial comparing the efficacy and safety of pure lanolin versus ammonium lactate 12% cream for the treatment of moderate to severe foot xerosis.""},{""pmid"":""1350137"",""title"":""Clinical and non-invasive evaluation of 12% ammonium lactate emulsion for the treatment of dry skin in atopic and non-atopic subjects.""},{""pmid"":""17535200"",""title"":""Trichodysplasia spinulosa associated with chemotherapy for acute lymphocytic leukaemia.""},{""pmid"":""18973409"",""title"":""Transient reactive papulotranslucent acrokeratoderma in a 50-year-old woman: case report and review of the literature.""}]",2,human_topical_rct,title_exact,human_topical,11904326,A comparative study of lactic acid 10% and ammonium lactate 12% lotion in the treatment of foot xerosis.,95,"{""2"":3,""4"":3,""7"":1,""8"":4}","[{""pmid"":""11904326"",""tier"":2,""kind"":""human_topical_rct"",""relation_scope"":""title_exact"",""applicability"":""human_topical"",""signal_score"":95,""title"":""A comparative study of lactic acid 10% and ammonium lactate 12% lotion in the treatment of foot xerosis.""},{""pmid"":""11978141"",""tier"":2,""kind"":""human_topical_rct"",""relation_scope"":""title_exact"",""applicability"":""human_topical"",""signal_score"":95,""title"":""Clinical evaluation of 40% urea and 12% ammonium lactate in the treatment of xerosis.""},{""pmid"":""12553635"",""tier"":2,""kind"":""human_topical_rct"",""relation_scope"":""title_exact"",""applicability"":""human_topical"",""signal_score"":95,""title"":""A double-blind clinical trial comparing the efficacy and safety of pure lanolin versus ammonium lactate 12% cream for the treatment of moderate to severe foot xerosis.""},{""pmid"":""1350137"",""tier"":4,""kind"":""human_topical_observational_or_use_test"",""relation_scope"":""title_exact"",""applicability"":""human_topical"",""signal_score"":65,""title"":""Clinical and non-invasive evaluation of 12% ammonium lactate emulsion for the treatment of dry skin in atopic and non-atopic subjects.""},{""pmid"":""17535200"",""tier"":4,""kind"":""human_topical_observational_or_use_test"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":39,""title"":""Trichodysplasia spinulosa associated with chemotherapy for acute lymphocytic leukaemia.""},{""pmid"":""18973409"",""tier"":4,""kind"":""human_topical_observational_or_use_test"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":39,""title"":""Transient reactive papulotranslucent acrokeratoderma in a 50-year-old woman: case report and review of the literature.""},{""pmid"":""19245485"",""tier"":7,""kind"":""in_vitro"",""relation_scope"":""abstract_exact"",""applicability"":""mechanistic"",""signal_score"":20,""title"":""Water retention of treated stratum corneum measured by a coupling method: thermal desorption-mass spectrometry.""},{""pmid"":""11803256"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""title_exact"",""applicability"":""reference_only"",""signal_score"":15,""title"":""Do urea/ammonium lactate combinations achieve better skin protection and hydration than either component alone?""},{""pmid"":""36751330"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""Ichthyosis vulgaris: An updated review.""},{""pmid"":""9256916"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""Citric acid increases viable epidermal thickness and glycosaminoglycan content of sun-damaged skin.""},{""pmid"":""20725557"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":6,""title"":""Overcoming the Barrier Treatment of Ichthyosis: A Combination-therapy Approach.""}]",evidence_tier_2,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
ammonium_lactate,Ammonium Lactate,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Ammonium Lactate""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",40137998|11803256|1350137,1350137,"[{""pmid"":""1350137"",""title"":""Clinical and non-invasive evaluation of 12% ammonium lactate emulsion for the treatment of dry skin in atopic and non-atopic subjects.""}]",4,human_topical_observational_or_use_test,title_exact,human_topical,1350137,Clinical and non-invasive evaluation of 12% ammonium lactate emulsion for the treatment of dry skin in atopic and non-atopic subjects.,65,"{""4"":1,""8"":2}","[{""pmid"":""1350137"",""tier"":4,""kind"":""human_topical_observational_or_use_test"",""relation_scope"":""title_exact"",""applicability"":""human_topical"",""signal_score"":65,""title"":""Clinical and non-invasive evaluation of 12% ammonium lactate emulsion for the treatment of dry skin in atopic and non-atopic subjects.""},{""pmid"":""11803256"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""title_exact"",""applicability"":""reference_only"",""signal_score"":15,""title"":""Do urea/ammonium lactate combinations achieve better skin protection and hydration than either component alone?""},{""pmid"":""40137998"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":6,""title"":""Therapeutic effects of bentonite-containing soap in a patient with epidermolytic ichthyosis.""}]",evidence_tier_4,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
amorphophallus_konjac_root_extract,Amorphophallus Konjac Root Extract,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Amorphophallus Konjac Root Extract""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
amylose,Amylose,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Amylose""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
anhydroxylitol,Anhydroxylitol,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Anhydroxylitol""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
arachidyl_alcohol,Arachidyl Alcohol,effect_moisture_barrier,보습·장벽,medium,SKIN CONDITIONING - EMOLLIENT,human_topical_pubmed_required,"(""Arachidyl Alcohol""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
arbutin,Arbutin,effect_brightening,미백·톤,current,,existing_runtime,,,,[],,,,,,,0,{},[],existing_runtime,Y,existing_runtime,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
argania_spinosa_kernel_oil,Argania Spinosa Kernel Oil,effect_moisture_barrier,보습·장벽,medium,SKIN CONDITIONING - EMOLLIENT,human_topical_pubmed_required,"(""Argania Spinosa Kernel Oil""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",41134387,41134387,"[{""pmid"":""41134387"",""title"":""Efficacy and safety of combination cream of stimu-tex AS™ (spent grain wax, Argania Spinosa Kernel oil, Butyrospermum Parkii (shea butter) extract), and saccharide isomerate after fractional CO2 laser procedure: split-face, double blinded, randomized controlled trial.""}]",2,human_topical_rct,title_exact,combination_or_formulation,41134387,"Efficacy and safety of combination cream of stimu-tex AS™ (spent grain wax, Argania Spinosa Kernel oil, Butyrospermum Parkii (shea butter) extract), and saccharide isomerate after fractional CO2 laser procedure: split-face, double blinded, randomized controlled trial.",62,"{""2"":1}","[{""pmid"":""41134387"",""tier"":2,""kind"":""human_topical_rct"",""relation_scope"":""title_exact"",""applicability"":""combination_or_formulation"",""signal_score"":62,""title"":""Efficacy and safety of combination cream of stimu-tex AS™ (spent grain wax, Argania Spinosa Kernel oil, Butyrospermum Parkii (shea butter) extract), and saccharide isomerate after fractional CO2 laser procedure: split-face, double blinded, randomized controlled trial.""}]",evidence_tier_2,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
arginine_pca,Arginine PCA,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Arginine PCA""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
ascorbic_acid,Ascorbic Acid,effect_brightening,미백·톤,current,,existing_runtime,,,,[],,,,,,,0,{},[],existing_runtime,Y,existing_runtime,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
ascorbic_acid,Ascorbic Acid,effect_wrinkle,주름·탄력,current,,existing_runtime,,,,[],,,,,,,0,{},[],existing_runtime,Y,existing_runtime,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
ascorbyl_tetraisopalmitate,Ascorbyl Tetraisopalmitate,effect_moisture_barrier,보습·장벽,medium,SKIN CONDITIONING - EMOLLIENT,human_topical_pubmed_required,"(""Ascorbyl Tetraisopalmitate""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",33529350|30924254|32133977|28385617|17614223|16542108,30924254|28385617,"[{""pmid"":""30924254"",""title"":""Clinical evidence of the efficacy and safety of a new 3-in-1 anti-aging topical night serum-in-oil containing melatonin, bakuchiol, and ascorbyl tetraisopalmitate: 103 females treated from 28 to 84 days.""},{""pmid"":""28385617"",""title"":""Antioxidant-based topical formulations influence on the inflammatory response of Japanese skin: A clinical study using non-invasive techniques.""}]",3,human_topical_clinical,title_exact,combination_or_formulation,30924254,"Clinical evidence of the efficacy and safety of a new 3-in-1 anti-aging topical night serum-in-oil containing melatonin, bakuchiol, and ascorbyl tetraisopalmitate: 103 females treated from 28 to 84 days.",54,"{""3"":1,""4"":1,""5"":1,""6"":2,""8"":1}","[{""pmid"":""30924254"",""tier"":3,""kind"":""human_topical_clinical"",""relation_scope"":""title_exact"",""applicability"":""combination_or_formulation"",""signal_score"":54,""title"":""Clinical evidence of the efficacy and safety of a new 3-in-1 anti-aging topical night serum-in-oil containing melatonin, bakuchiol, and ascorbyl tetraisopalmitate: 103 females treated from 28 to 84 days.""},{""pmid"":""28385617"",""tier"":4,""kind"":""human_topical_observational_or_use_test"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":39,""title"":""Antioxidant-based topical formulations influence on the inflammatory response of Japanese skin: A clinical study using non-invasive techniques.""},{""pmid"":""32133977"",""tier"":5,""kind"":""ex_vivo_or_artificial_skin"",""relation_scope"":""title_exact"",""applicability"":""combination_or_formulation"",""signal_score"":29,""title"":""Melatonin, bakuchiol and ascorbyl tetraisopalmitate synergize to modulate gene expression and restore Hypoxia-Inducible Factor 1 signaling in UV-exposed skin.""},{""pmid"":""16542108"",""tier"":6,""kind"":""animal"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":16,""title"":""In vitro antioxidant and in vivo photoprotective effects of an association of bioflavonoids with liposoluble vitamins.""},{""pmid"":""17614223"",""tier"":6,""kind"":""animal"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":16,""title"":""Photostability and efficacy studies of topical formulations containing UV-filters combination and vitamins A, C and E.""},{""pmid"":""33529350"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""title_exact"",""applicability"":""combination_or_formulation"",""signal_score"":10,""title"":""Sunscreens and Cosmetic Formulations Containing Ascorbyl Tetraisopalmitate and Rice Peptides for the Improvement of Skin Photoaging: A Double-blind, Randomized Placebo-controlled Clinical Study.""}]",evidence_tier_3,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
