product_code,source_prefix,current_brand,product_name,suspected_brand,issue_type,recommended_action,confidence,note
cultbeauty_f86407cbad2709,cultbeauty,Kiehl's Since 1851,Grown Alchemist Skin Renewal Night Cream Adaptogens + Polypeptides 40ml,Grown Alchemist,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_68efea85cba63e,cultbeauty,PATRICK TA,"Grown Alchemist Skin Renewal Day Cream Niacinamide, Adaptogens + Moringa 65ml",Grown Alchemist,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_9d78e5c96389ae,cultbeauty,Pai,Grown Alchemist Skin Renewal Facial Oil Vitamin E + Rosehip 25ml,Grown Alchemist,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_34d17859c48124,cultbeauty,Paula's Choice,"Grown Alchemist Skin Renewal Serum Niacinamide, Ashwagandha + Polypeptide 25ml",Grown Alchemist,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_11ecd05d6ed0fb,cultbeauty,Paula's Choice,"Grown Alchemist Skin Renewal Toner Reishi Mushroom, Ashwaganda + Niacinamide 100ml",Grown Alchemist,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_0d02aa228dd25b,cultbeauty,Peter Thomas Roth,Grown Alchemist Instant Smoothing Serum Hyaluronic Acid + Resurrection Leaf 25ml,Grown Alchemist,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_23e7129404584a,cultbeauty,The Ordinary,Grown Alchemist Hydra-Restore Day Cream Vitamin E + Rosehip Oil 65ml,Grown Alchemist,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_7dd8fc62a165ab,cultbeauty,PATRICK TA,Herbivore Cloud Jelly Pink Plumping Hydration Serum 30ml,HERBIVORE,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_b192e96e2fa6e3,cultbeauty,Pai,Herbivore Aquarius Pore Purifying Clarity Cream,HERBIVORE,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_69937afbd55e98,cultbeauty,Caudalie,Hourglass Equilibrium Restoring Essence,HOURGLASS,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_0355c5f7018bcb,cultbeauty,Kate Somerville,Hourglass Equilibrium Biomimetic Skin Active Serum,HOURGLASS,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_2101544c328fc9,cultbeauty,Sunday Riley,Hello Sunday The Mineral One Lightweight Serum with Hyaluronic Acid SPF50 30ml,Hello Sunday,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_497035f39f39d6,cultbeauty,Augustinus Bader,Herbivore Botanicals Nova 15% Vitamin C and Turmeric Brightening Serum 30ml,Herbivore Botanicals,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_5a24ff9c632ae1,cultbeauty,ESPA,HigherDOSE Sculpting Activator Gel,HigherDOSE,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_2151c3c4e937ba,cultbeauty,PATRICK TA,HigherDOSE Light-Activated Glow Serum 30ml,HigherDOSE,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_c0b0e9dd5f3a51,cultbeauty,HUDA BEAUTY,HoliFrog Grand Amino Cushion Cream 1.7 fl. oz.,HoliFrog,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_409b7ca6197236,cultbeauty,RMS Beauty,HoliFrog Sunnyside C Glow Serum 30ml,HoliFrog,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_7f020def78f6bf,cultbeauty,Hourglass,IT Cosmetics Your Skin But Better CC+ Cream with SPF50 32ml (Various Shades) Medium Tan,IT Cosmetics,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_256c4d8d992d27,cultbeauty,Kiehl's Since 1851,IT Cosmetics Confidence in a Cream Anti-Aging Hydrating Moisturizer Travel Size 15ml,IT Cosmetics,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_a8a773b18d6cd4,cultbeauty,Laura Mercier,It Cosmetics Barrier Cream 60ml,IT Cosmetics,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_a3a92bfa5e701c,cultbeauty,Paula's Choice,IT Cosmetics Bye Bye Pores Concentrated Derma Serum 30ml,IT Cosmetics,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_fa6af58f46b822,cultbeauty,Kosas,Isle of Paradise Sunny Serum Instant Bronzing Setting Mist - Golden Hour,Isle of Paradise,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_67353fe32e7a59,cultbeauty,PATRICK TA,Isle of Paradise Sunny Serum Instant Bronzing Setting Mist - Champagne,Isle of Paradise,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_dcddc1dbd9f3eb,cultbeauty,Tan-Luxe,Isle of Paradise Gradual Daily Lotion - Light/Medium 250ml,Isle of Paradise,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_5eb127fbd5bad0,cultbeauty,Tan-Luxe,Isle of Paradise Gradual Daily Lotion - Medium/Dark 250ml,Isle of Paradise,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_d2a1247c005fd1,cultbeauty,PATRICK TA,JVN Complete Air Dry Cream - Jumbo 400ml,JVN,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_0298df3145c86a,cultbeauty,Ultra Violette,Joonbyrd Wonder.Land Hand Lotion Mini 50ml,Joonbyrd,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_8ebe56dd0d869a,cultbeauty,NIOD,Jordan Samuel Skin Antioxidant Treatment Emulsion 50ml,Jordan Samuel Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_6ca4c705d46990,cultbeauty,HUDA BEAUTY,Jouer Cosmetics Hydrate + Repair Skin Barrier Balm Multi-Active Solid Sérum 42g,Jouer Cosmetics,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_a0fa0d9da06c37,cultbeauty,Laura Mercier,Kora Organics Plant Stem Cell Retinol Alternative Moisturizer 15ml,KORA Organics,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_686fc9fc2bc8f6,cultbeauty,Pai,Kora Organics Noni Glow Face Oil 10ml,KORA Organics,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_4c031eb04dd924,cultbeauty,Kora Organics,Kate Somerville +Retinol Vita C Power Serum 30ml,Kate Somerville,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_1d362ebf0c1918,cultbeauty,Medik8,Kate Somerville KateCeuticals SuperCell Rejuvenation Serum 30ml,Kate Somerville,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_9183c231ffb57c,cultbeauty,Medik8,Kate Somerville Mega-A Retinal Skin Transforming Serum 30ml,Kate Somerville,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_0f6ff2a216d20c,cultbeauty,NARS,Kate Somerville Oil Free Moisturizer 1.7 fl. oz.,Kate Somerville,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_c47842595d400e,cultbeauty,Peter Thomas Roth,Kate Somerville Hydrakate Recharging Serum 30ml,Kate Somerville,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_6852ad827b00bd,cultbeauty,Dr Dennis Gross,Kopari Beauty Moisture Whipped Ceramide Cream 60ml,Kopari Beauty,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_c04dbc14252e14,cultbeauty,Kiehl's Since 1851,Kopari Beauty Niacinamide and Caffeine Eye Bright Cream 15g,Kopari Beauty,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_c89d054455111d,cultbeauty,BYOMA,KraveBeauty Mini Oat So Simple Water Cream 20ml,Krave Beauty,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_ed0a4e8866a0bf,cultbeauty,HUDA BEAUTY,L'Occitane Almond (Amande) Soothing Milk Concentrate Refill 200ml,L'Occitane,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_cdb23321367b66,cultbeauty,HUDA BEAUTY,L'Occitane Shea Ultra Rich Face Cream 50ml,L'Occitane,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_2b82f0adf98184,cultbeauty,Medik8,L'Occitane Immortelle Precious Cream 50ml,L'Occitane,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_48209ee0725847,cultbeauty,PATRICK TA,L'Occitane Cocon de Serentite Pillow Mist 100ml,L'Occitane,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_f72740d06241ea,cultbeauty,PATRICK TA,L'Occitane Immortelle Divine Face Cream 50ml,L'Occitane,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_4d949e17c2b698,cultbeauty,PATRICK TA,L'Occitane Immortelle Precious Emulsion 75ml,L'Occitane,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_b01893979d6e31,cultbeauty,BYOMA,LANEIGE Cream Skin Cerapeptide Mist 30ml,LANEIGE,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_6aaca5d15f78f8,cultbeauty,NARS,LANEIGE Water Bank Blue Hyaluronic Gel Moisturiser Refill 50ml,LANEIGE,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_f009ea6a352897,cultbeauty,PATRICK TA,LANEIGE Bouncy & Firm Serum 30ml,LANEIGE,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_48f32302ac1a0a,cultbeauty,PATRICK TA,LYMA Laser Oxygen Mist and Glide Refills (30 Days),LYMA,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_96111bb464907a,cultbeauty,Dr. Barbara Sturm,La Mer The Revitalizing Hydrating Serum,La Mer,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_e7810196f104ad,cultbeauty,Medik8,La Mer Crème de la Mer Moisturizing Cream (Various Sizes),La Mer,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_85bae95122c29d,cultbeauty,Molton Brown,La Mer The Moisturising Soft Cream 60ml,La Mer,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_70992302b67c02,cultbeauty,PATRICK TA,La Mer The Revitalizing Mist 100ml,La Mer,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_b282df44faafef,cultbeauty,Sunday Riley,La Mer The Treatment Lotion 100ml,La Mer,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_cca646bd237f8c,cultbeauty,Aesop,La Prairie Pure Gold Radiance Cream 50ml,La Prairie,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_79d9846071f68e,cultbeauty,Aesop,La Prairie Skin Caviar Hydro Emulsion 70ML,La Prairie,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_cd74ef4c1d364c,cultbeauty,HUDA BEAUTY,La Prairie Platinum Rare Haute-Rejuvenation Face Cream 50ml,La Prairie,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_005cb8027dcef4,cultbeauty,HUDA BEAUTY,La Prairie Pure Gold Radiance Concentrate Serum 30ml,La Prairie,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_5a9a590236ea01,cultbeauty,HUDA BEAUTY,La Prairie Swiss Cellular Softening and Balancing Lotion 250ml,La Prairie,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_2f387448f83c50,cultbeauty,HoliFrog,La Prairie White Caviarl Light Concentrate Pre-Serum 20ml,La Prairie,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_41ca789ede3007,cultbeauty,Medik8,La Prairie Platinum Rare Haute-Rejuvenation Cellular Life-Lotion 115ml,La Prairie,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_13fa60fd90e3b9,cultbeauty,Slip,La Prairie Swiss Cellular Refining Lotion 250ml,La Prairie,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_3d1a2e2668dd32,cultbeauty,Medik8,La Roche-Posay Vitamin C12 Serum Anti-Wrinkle and Radiance Restoring Serum 30ml,La Roche-Posay,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_d20f9cdf31d801,cultbeauty,NARS,La Roche-Posay Hyalu B5 Suractivated Anti-Wrinkle Replumping Serum 50ml,La Roche-Posay,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_69d04d0cd6e5b5,cultbeauty,The Ordinary,La Roche-Posay Hydraphase HA Rich Hyaluronic Acid Moisturiser for Dry-Very Dry Dehydrated Skin 40ml,La Roche-Posay,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_8b452406e86b94,cultbeauty,The Ordinary,La Roche-Posay Lipikar Lait Urea 5+ Lotion 400ml,La Roche-Posay,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_beb022aba5ec1b,cultbeauty,Ultra Violette,La Roche-Posay Anthelios UVAir Daily Invisible Fluid SPF50+ 40ml,La Roche-Posay,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_013ad678e3b965,cultbeauty,Ultrasun,"La Roche Posay Anthelios UVSPORT Wet & Sweat Pro-Resistance Lotion SPF50+, with Vitamin E, Glycerin & La Roche Posay Thermal Water, All skin types, 200ml",La Roche-Posay,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_7f8d2735343563,cultbeauty,La Roche-Posay,Lancaster Sun Perfect Air Daily Invisible Fluid SPF50 24H Hydration 40ml/1.3 oz,Lancaster,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_3f9923b41ad825,cultbeauty,Murad,Lancaster Sun Perfect Air Daily Invisible Fluid SPF50 Pore & Imperfections 40ml/1.3 oz,Lancaster,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_417f6fe675d69f,cultbeauty,NUXE,Lancaster Golden Tan Maximizer After Sun Lotion 125ml,Lancaster,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_6acb4c4d6bec71,cultbeauty,VIEVE,Lancaster Sun Perfect Air Daily Invisible Fluid SPF50 Glow Booster 40ml/1.3 oz,Lancaster,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_e62026886ff7dc,cultbeauty,Saie,Laura Mercier Tinted Moisturizer Light Revealer 50ml (Various Shades),Laura Mercier,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_3d7d7c86727c6a,cultbeauty,PATRICK TA,Luna Daily The Everywhere Lotion 200ml,Luna Daily,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_058c3f6617c9f5,cultbeauty,HUDA BEAUTY,MAC Prep + Prime Fix+ Mattifying Mist 100ml,MAC,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_6a30cc42bc0638,cultbeauty,HUDA BEAUTY,MAKE UP FOR EVER Mist and Fix-23 Spray 100ml,MAKE UP FOR EVER,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_81f19723e3b3ba,cultbeauty,PATRICK TA,MAKE UP FOR EVER Artist Color Cream 4g (Various Shades) 05 Sunrise Shimmer,MAKE UP FOR EVER,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_ba68baafe4f722,cultbeauty,Summer Fridays,MAKE UP FOR EVER Mist and Fix-23 BTG Spray 30ml,MAKE UP FOR EVER,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_b876021331e878,cultbeauty,Medicube,Mediheal Collagen Ampoule Pad 100 Pads,MEDIHEAL,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_1355bc842f5136,cultbeauty,Augustinus Bader,MZ Skin Calming Moisturiser 50ml,MZ Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_af732a2fad08b1,cultbeauty,HUDA BEAUTY,MZ Skin Restorative Bio-Placenta Cream 50ml,MZ Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_e689b71a27df06,cultbeauty,Medik8,MZ SKIN Light Moisturiser 50ml,MZ Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_df29bf0b19001e,cultbeauty,Medik8,MZ Skin Bio-Placenta Hyaluronic Acid Serum 30ml,MZ Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
