cohort,ingredient_id,name_ko,name_en,product_count,paper_key,pmid,doi,title,evidence_tier,relation_scope,applicability,claim_category,effect_id,new_effect_candidate,direction,evidence_span,recommended_score_use,review_status,runtime_score_change
representative_180,ascorbyl_glucoside,아스코빌글루코사이드,Ascorbyl Glucoside,1023,PMID:39513541,39513541,10.1177/10915818241297075,Safety Assessment of Ascorbyl Glucoside and Sodium Ascorbyl Glucoside as Used in Cosmetics.,8,title_exact,reference_only,safety_signal_review,,,unclear,Safety Assessment of Ascorbyl Glucoside and Sodium Ascorbyl Glucoside as Used in Cosmetics.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,hydroxyethyl_urea,하이드록시에틸우레아,Hydroxyethyl Urea,967,PMID:38465394,38465394,10.1177/10915818241237791,Safety Assessment of Hydroxyethyl Urea as Used in Cosmetics.,8,title_exact,reference_only,safety_signal_review,,,unclear,Safety Assessment of Hydroxyethyl Urea as Used in Cosmetics.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,diethylamino_hydroxybenzoyl_hexyl_benzoate,디에칠아미노하이드록시벤조일헥실벤조에이트,Diethylamino Hydroxybenzoyl Hexyl Benzoate,943,PMID:35506507,35506507,10.1111/cod.14139,Relevant sensitization to diethylamino hydroxybenzoyl hexyl benzoate and fragrances in a patient with frontal fibrosing alopecia and acquired dermal macular hyperpigmentation.,8,title_exact,reference_only,safety_signal_review,,,unclear,Relevant sensitization to diethylamino hydroxybenzoyl hexyl benzoate and fragrances in a patient with frontal fibrosing alopecia and acquired dermal macular hyperpigmentation.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,retinyl_palmitate,레티닐팔미테이트,Retinyl Palmitate,939,PMID:32353979,32353979,10.3390/nano10050848,Nanoemulgel for Improved Topical Delivery of Retinyl Palmitate: Formulation Design and Stability Evaluation.,8,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Nanoemulgel for Improved Topical Delivery of Retinyl Palmitate: Formulation Design and Stability Evaluation.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,retinyl_palmitate,레티닐팔미테이트,Retinyl Palmitate,939,PMID:39580684,39580684,10.1002/adhm.202402836,Casting New Light on the Retinol and Retinyl Palmitate Functions as Chemical Enhancers for Transdermal/Topical Drug Delivery.,8,title_exact,reference_only,safety_signal_review,,,unclear,Casting New Light on the Retinol and Retinyl Palmitate Functions as Chemical Enhancers for Transdermal/Topical Drug Delivery.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,mannitol,만니톨,Mannitol,935,PMID:39555956,39555956,10.1177/10915818241297097,"Safety Assessment of Mannitol, Sorbitol, and Xylitol as Used in Cosmetics.",8,title_exact,reference_only,safety_signal_review,,,unclear,"Safety Assessment of Mannitol, Sorbitol, and Xylitol as Used in Cosmetics.",safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,mentha_piperita_peppermint_oil,페퍼민트오일,Mentha Piperita (Peppermint) Oil,912,PMID:39172635,39172635,10.1089/derm.2024.0118,Patch Testing to Mentha piperita (Peppermint) Oil: The North American Contact Dermatitis Group Experience (2009-2020).,8,title_exact,reference_only,safety_signal_review,,,unclear,Patch Testing to Mentha piperita (Peppermint) Oil: The North American Contact Dermatitis Group Experience (2009-2020).,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,sodium_ascorbyl_phosphate,소듐아스코빌포스페이트,Sodium Ascorbyl Phosphate,910,PMID:14730375,14730375,,Bioconvertible vitamin antioxidants improve sunscreen photoprotection against UV-induced reactive oxygen species.,5,abstract_exact,combination_or_formulation,new_effect_axis_candidate,,photoprotection,positive,"The addition of the bioconvertible antioxidants vitamin E acetate and sodium ascorbyl phosphate (STAY-C 50) improves photoprotection by converting to vitamins E and C, respectively, within the skin.",no_score_until_effect_axis_is_approved,candidate_unverified,none
representative_180,sodium_ascorbyl_phosphate,소듐아스코빌포스페이트,Sodium Ascorbyl Phosphate,910,PMID:32245517,32245517,10.1186/s13287-020-01638-2,PF-127 hydrogel plus sodium ascorbyl phosphate improves Wharton's jelly mesenchymal stem cell-mediated skin wound healing in mice.,6,title_exact,combination_or_formulation,new_effect_axis_candidate,,wound_healing,positive,PF-127 hydrogel plus sodium ascorbyl phosphate improves Wharton's jelly mesenchymal stem cell-mediated skin wound healing in mice.,no_score_until_effect_axis_is_approved,candidate_unverified,none
representative_180,phytic_acid,파이틱애씨드,Phytic Acid,909,PMID:40631934,40631934,10.1111/all.16644,Phytic Acid Improves the Skin Barrier Function in Murine Models of Atopic Dermatitis Through Skin Microbiota-Derived Indole-3-Propionic Acid.,6,title_exact,mechanistic,new_effect_axis_candidate,effect_moisture_barrier,skin_microbiome,positive,Phytic Acid Improves the Skin Barrier Function in Murine Models of Atopic Dermatitis Through Skin Microbiota-Derived Indole-3-Propionic Acid.,no_score_until_effect_axis_is_approved,candidate_unverified,none
representative_180,farnesol,파네솔,Farnesol,879,PMID:20858058,20858058,10.3109/15569527.2010.511369,Allergic contact dermatitis caused by farnesol: clinical relevance.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic contact dermatitis caused by farnesol: clinical relevance.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,potassium_chloride,포타슘클로라이드,Potassium Chloride,879,PMID:8281795,8281795,10.1111/j.1600-0536.1993.tb03549.x,Contact dermatitis from potassium chloride.,8,title_exact,reference_only,safety_signal_review,,,unclear,Contact dermatitis from potassium chloride.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,capryloyl_salicylic_acid,카프릴로일살리실릭애씨드,Capryloyl Salicylic Acid,874,PMID:27154246,27154246,10.1016/j.ad.2016.02.012,Allergic Contact Dermatitis Due to Capryloyl Salicylic Acid.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic Contact Dermatitis Due to Capryloyl Salicylic Acid.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,capryloyl_salicylic_acid,카프릴로일살리실릭애씨드,Capryloyl Salicylic Acid,874,PMID:38465458,38465458,10.1177/10915818241237794,Safety Assessment of Capryloyl Salicylic Acid as Used in Cosmetics.,8,title_exact,reference_only,safety_signal_review,,,unclear,Safety Assessment of Capryloyl Salicylic Acid as Used in Cosmetics.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,pullulan,풀루란,Pullulan,846,PMID:31978478,31978478,10.1016/j.ijbiomac.2020.01.187,Topical administration of pullulan gel accelerates skin tissue regeneration by enhancing collagen synthesis and wound contraction in rats.,6,title_exact,mechanistic,new_effect_axis_candidate,,wound_healing,positive,"Histological evaluation on days 4, 8 and 11 substantiated that pullulan gel treatment improved the wound re-epithelialization, dermal regeneration, blood vessels formation and collagen synthesis than in control and PI groups.",no_score_until_effect_axis_is_approved,candidate_unverified,none
representative_180,microcrystalline_cellulose,마이크로크리스탈린셀룰로오스,Microcrystalline Cellulose,841,PMID:27456597,27456597,10.2500/ajra.2016.30.4314,A clinical trial of a microcrystalline cellulose topical nasal spray on the acute response to allergen challenge.,2,title_exact,human_topical,safety_signal_review,,,unclear,A clinical trial of a microcrystalline cellulose topical nasal spray on the acute response to allergen challenge.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,propylparaben,프로필파라벤,Propylparaben,826,PMID:34274358,34274358,10.1016/j.yrtph.2021.105005,"Opinion of the Scientific Committee on Consumer Safety (SCCS) - Final Opinion on propylparaben (CAS No 94-13-3, EC No 202-307-7).",8,title_exact,reference_only,safety_signal_review,,,unclear,"Opinion of the Scientific Committee on Consumer Safety (SCCS) - Final Opinion on propylparaben (CAS No 94-13-3, EC No 202-307-7).",safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,gluconolactone,글루코노락톤,Gluconolactone,818,PMID:33769633,33769633,10.1111/srt.13044,Corneometric evaluation of skin moisture after application of 10% and 30% gluconolactone.,4,title_exact,human_topical,benefit_score_candidate,effect_moisture_barrier,,positive,RESULTS: Corneometric measurements showed a significant increase in facial skin hydration after gluconolactone treatment.,benefit_score_only_after_full_text_approval,candidate_unverified,none
representative_180,acetyl_hexapeptide_8,아세틸헥사펩타이드-8,Acetyl Hexapeptide-8,798,PMID:23146065,23146065,10.1111/ene.12009,Pilot study of topical acetyl hexapeptide-8 in the treatment for blepharospasm in patients receiving botulinum toxin therapy.,2,title_exact,human_topical,safety_signal_review,,,unclear,Pilot study of topical acetyl hexapeptide-8 in the treatment for blepharospasm in patients receiving botulinum toxin therapy.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,dibutyl_adipate,다이부틸아디페이트,Dibutyl Adipate,779,PMID:16835133,16835133,10.1080/10915810600716679,Amended final report of the safety assessment of dibutyl adipate as used in cosmetics.,6,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Amended final report of the safety assessment of dibutyl adipate as used in cosmetics.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,vp_eicosene_copolymer,브이피/에이코신코폴리머,VP/Eicosene Copolymer,765,PMID:15186394,15186394,10.1111/j.0105-1873.2004.0301k.x,Allergic contact dermatitis from VP/eicosene copolymer (Ganex V-220) in an emollient cream.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic contact dermatitis from VP/eicosene copolymer (Ganex V-220) in an emollient cream.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,tyrosine,타이로신,Tyrosine,752,PMID:35081305,35081305,,"Janus Kinase and Tyrosine Kinase Inhibitors in Dermatology: A Review of Their Utilization, Safety Profile and Future Applications.",8,title_exact,reference_only,safety_signal_review,,,unclear,"Janus Kinase and Tyrosine Kinase Inhibitors in Dermatology: A Review of Their Utilization, Safety Profile and Future Applications.",safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,zinc_oxide,징크옥사이드,Zinc Oxide,750,PMID:41718133,41718133,10.3390/medsci14010086,Effectiveness of Zinc Oxide Ointments Versus Non-Irritating Barrier Films in the Prevention of Incontinence-Associated Dermatitis.,4,title_exact,human_topical,safety_signal_review,,,unclear,Effectiveness of Zinc Oxide Ointments Versus Non-Irritating Barrier Films in the Prevention of Incontinence-Associated Dermatitis.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,sodium_lauroyl_glutamate,소듐라우로일글루타메이트,Sodium Lauroyl Glutamate,745,PMID:8033544,8033544,10.1111/j.1600-0536.1994.tb00644.x,Effect of surfactant mixtures on irritant contact dermatitis potential in man: sodium lauroyl glutamate and sodium lauryl sulphate.,8,title_exact,reference_only,safety_signal_review,,,unclear,Effect of surfactant mixtures on irritant contact dermatitis potential in man: sodium lauroyl glutamate and sodium lauryl sulphate.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,3_o_ethyl_ascorbic_acid,3-O-에틸아스코빅애씨드,3-O-Ethyl Ascorbic Acid,742,PMID:31066077,31066077,10.1111/cod.13307,A new case of allergic contact dermatitis caused by 3-o-ethyl ascorbic acid in facial antiageing cosmetics.,8,title_exact,reference_only,safety_signal_review,,,unclear,A new case of allergic contact dermatitis caused by 3-o-ethyl ascorbic acid in facial antiageing cosmetics.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,aluminum_starch_octenylsuccinate,알루미늄전분옥테닐석시네이트,Aluminum Starch Octenylsuccinate,741,PMID:37774506,37774506,10.1177/10915818231204281,Aluminum Starch Octenylsuccinate.,8,title_exact,reference_only,safety_signal_review,,,unclear,Aluminum Starch Octenylsuccinate.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,licorice_extract,감초추출물,Licorice Extract,720,PMID:31045935,31045935,10.1097/der.0000000000000475,Allergic Contact Dermatitis to Licorice Root Extract.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic Contact Dermatitis to Licorice Root Extract.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,licorice_extract,감초추출물,Licorice Extract,720,PMID:33913165,33913165,10.1111/cod.13872,Allergic contact dermatitis to Glycyrrhiza inflata root extract in an anti-acne cosmetic product.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic contact dermatitis to Glycyrrhiza inflata root extract in an anti-acne cosmetic product.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,paeonia_lactiflora_root_extract,작약뿌리추출물,Paeonia Lactiflora Root Extract,711,PMID:38615840,38615840,10.1016/j.yrtph.2024.105620,Safety assessment of Paeonia lactiflora root extract for a cosmetic ingredient employing the threshold of toxicological concern (TTC) approach.,7,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Safety assessment of Paeonia lactiflora root extract for a cosmetic ingredient employing the threshold of toxicological concern (TTC) approach.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,sodium_lauroyl_sarcosinate,소듐라우로일사코시네이트,Sodium Lauroyl Sarcosinate,711,PMID:15811039,15811039,10.1111/j.0105-1873.2005.0548h.x,Occupational allergic contact dermatitis to sodium lauroyl sarcosinate in the liquid soap.,8,title_exact,reference_only,safety_signal_review,,,unclear,Occupational allergic contact dermatitis to sodium lauroyl sarcosinate in the liquid soap.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,diisopropyl_sebacate,다이아이소프로필세바케이트,Diisopropyl Sebacate,682,PMID:2946543,2946543,10.1111/j.1600-0536.1986.tb01329.x,Allergic contact dermatitis due to diisopropyl sebacate.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic contact dermatitis due to diisopropyl sebacate.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,erythritol,에리스리톨,Erythritol,679,PMID:41688218,41688218,10.1093/jee/toaf314,Sweet deception: exploring erythritol formulations for management of Drosophila suzukii (Diptera: Drosophilidae) in berry crops.,8,title_exact,reference_only,safety_signal_review,,,unclear,Sweet deception: exploring erythritol formulations for management of Drosophila suzukii (Diptera: Drosophilidae) in berry crops.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,polyacrylamide,폴리아크릴아마이드,Polyacrylamide,666,PMID:37766629,37766629,10.1177/10915818231204573,Polyacrylamide.,8,title_exact,reference_only,safety_signal_review,,,unclear,Polyacrylamide.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,tridecane,트라이데케인,Tridecane,645,PMID:15902969,15902969,10.1080/01926230590908222,Comparative in vivo toxicity of topical JP-8 jet fuel and its individual hydrocarbon components: identification of tridecane and tetradecane as key constituents responsible for dermal irritation.,8,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Comparative in vivo toxicity of topical JP-8 jet fuel and its individual hydrocarbon components: identification of tridecane and tetradecane as key constituents responsible for dermal irritation.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,pantolactone,판토락톤,Pantolactone,643,PMID:35946606,35946606,10.1111/cod.14198,Allergic contact dermatitis from pantolactone and dexpanthenol in wound healing creams.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic contact dermatitis from pantolactone and dexpanthenol in wound healing creams.,safety_context_only_until_full_text_review,candidate_unverified,none
raw_hit_190,sodium_acetate,소듐아세테이트,Sodium Acetate,636,PMID:31275281,31275281,10.3389/fmicb.2019.01363,Propionate Ameliorates Staphylococcus aureus Skin Infection by Attenuating Bacterial Growth.,7,abstract_exact,combination_or_formulation,new_effect_axis_candidate,,antimicrobial_skin,positive,"Of note, only NaP, but not sodium acetate (NaA) or sodium butyrate (NaB), ameliorated MRSA skin infection, significantly lowering bacterial load, excessive cytokine production, and the size and weight of abscesses approximately by twofold.",no_score_until_effect_axis_is_approved,candidate_unverified,none
representative_180,beeswax,비즈왁스,Beeswax,613,PMID:41663074,41663074,10.1111/cod.70108,Propolis and Beeswax in Cosmetics: A Market Survey and Literature Review on Their Relationship and Role in Allergic Contact Dermatitis.,8,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Propolis and Beeswax in Cosmetics: A Market Survey and Literature Review on Their Relationship and Role in Allergic Contact Dermatitis.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,petrolatum_mineral_oil,페트롤라툼/미네랄오일,Petrolatum / Mineral Oil,607,PMID:15365273,15365273,10.1111/j.1540-9740.2004.03590.x,Contact dermatitis to white petrolatum.,4,title_exact,human_topical,risk_penalty_candidate,,,negative,Contact dermatitis to white petrolatum.,risk_only_after_full_text_approval,candidate_unverified,none
representative_180,petrolatum_mineral_oil,페트롤라툼/미네랄오일,Petrolatum / Mineral Oil,607,PMID:15365273,15365273,10.1111/j.1540-9740.2004.03590.x,Contact dermatitis to white petrolatum.,4,title_exact,human_topical,safety_signal_review,,,unclear,Contact dermatitis to white petrolatum.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,methylisothiazolinone,메칠이소치아졸리논,Methylisothiazolinone,606,PMID:23340392,23340392,10.1097/der.0b013e31827edc73,Methylisothiazolinone.,8,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Methylisothiazolinone.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,methylisothiazolinone,메칠이소치아졸리논,Methylisothiazolinone,606,PMID:25907379,25907379,10.1016/j.toxlet.2015.04.009,Methylisothiazolinone: dermal and respiratory immune responses in mice.,6,title_exact,mechanistic,safety_signal_review,,,unclear,Methylisothiazolinone: dermal and respiratory immune responses in mice.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,methylisothiazolinone,메칠이소치아졸리논,Methylisothiazolinone,606,PMID:31170842,31170842,10.1177/1091581819838792,Amended Safety Assessment of Methylisothiazolinone as Used in Cosmetics.,8,title_exact,reference_only,safety_signal_review,,,unclear,Amended Safety Assessment of Methylisothiazolinone as Used in Cosmetics.,safety_context_only_until_full_text_review,candidate_unverified,none
